RSSI,ACC_X,ACC_Y,ACC_Z,Gyro_X,Gyro_Y,Gyro_Z
-69,9.53,0.13,-0.48,0.04,-0.18,1.29
-68,9.54,0.18,-0.47,0.03,-0.19,1.35
-68,9.53,0.22,-0.44,0.03,-0.2,1.4
-69,9.54,0.3,-0.39,0.03,-0.2,1.46
-69,9.55,0.36,-0.34,0.02,-0.2,1.5
-749,9.58,0.42,-0.28,0.01,-0.2,1.55
-69,9.59,0.46,-0.22,0,-0.2,1.6
-68,9.62,0.52,-0.16,-0.01,-0.21,1.65
-827,9.66,0.57,-0.14,-0.03,-0.21,1.7
-69,9.73,0.59,-0.15,-0.06,-0.22,1.75
-70,9.82,0.62,-0.19,-0.08,-0.23,1.79
-69,9.91,0.61,-0.25,-0.09,-0.24,1.82
-67,10.07,0.58,-0.33,-0.11,-0.25,1.87
-67,10.26,0.54,-0.4,-0.14,-0.24,1.92
-69,10.48,0.5,-0.41,-0.16,-0.22,1.97
-70,10.75,0.43,-0.34,-0.19,-0.2,2.02
-69,11.04,0.33,-0.17,-0.22,-0.19,2.08
-69,11.33,0.24,0,-0.25,-0.18,2.14
-71,11.52,0.18,0.08,-0.26,-0.17,2.17
-67,11.81,0.1,0.13,-0.29,-0.17,2.23
-71,12.11,0.05,0.16,-0.31,-0.17,2.28
-68,12.39,0,0.22,-0.31,-0.16,2.34
-70,12.65,-0.05,0.28,-0.33,-0.16,2.39
-67,12.9,-0.07,0.39,-0.32,-0.16,2.44
-69,13.14,-0.1,0.48,-0.31,-0.17,2.48
-70,13.37,-0.12,0.52,-0.31,-0.18,2.53
-69,13.56,-0.13,0.54,-0.3,-0.19,2.57
-71,13.72,-0.12,0.58,-0.29,-0.2,2.61
-70,13.83,-0.1,0.63,-0.28,-0.2,2.63
-67,13.98,-0.07,0.74,-0.26,-0.21,2.67
-69,14.12,-0.03,0.86,-0.26,-0.23,2.71
-68,14.27,0.02,0.97,-0.27,-0.24,2.74
-68,14.43,0.07,1.05,-0.28,-0.26,2.78
-68,14.55,0.12,1.09,-0.3,-0.27,2.82
-67,14.68,0.19,1.17,-0.33,-0.28,2.85
-68,14.81,0.24,1.26,-0.34,-0.28,2.89
-69,14.91,0.27,1.33,-0.38,-0.29,2.93
-69,14.97,0.3,1.38,-0.41,-0.29,2.96
-69,15.05,0.33,1.46,-0.45,-0.29,3
-69,15.11,0.32,1.53,-0.49,-0.28,3.04
-72,15.15,0.29,1.63,-0.52,-0.28,3.07
-72,15.16,0.3,1.69,-0.55,-0.28,3.1
-70,15.11,0.32,1.73,-0.59,-0.29,3.12
-69,15.01,0.31,1.77,-0.62,-0.28,3.15
-71,14.87,0.32,1.84,-0.65,-0.27,3.17
-69,14.76,0.33,1.91,-0.67,-0.27,3.18
-69,14.56,0.31,2,-0.7,-0.27,3.19
-68,14.3,0.33,2.07,-0.73,-0.27,3.19
-67,14.03,0.4,2.16,-0.76,-0.27,3.2
-71,13.75,0.38,2.24,-0.79,-0.27,3.2
-71,13.43,0.43,2.33,-0.82,-0.27,3.19
-70,13.11,0.54,2.41,-0.85,-0.27,3.18
-68,12.9,0.64,2.44,-0.87,-0.28,3.17
-69,12.56,0.66,2.44,-0.91,-0.29,3.17
-755,12.22,0.6,2.42,-0.95,-0.29,3.16
-69,11.89,0.63,2.44,-0.98,-0.29,3.14
-68,11.58,0.82,2.42,-1,-0.3,3.13
-70,11.25,0.78,2.28,-1.04,-0.31,3.13
-70,10.9,0.35,2.19,-1.09,-0.31,3.11
-71,10.67,0.27,2.18,-1.09,-0.3,3.08
-70,10.35,0.37,2.23,-1.07,-0.31,3.05
-70,10.03,0.27,2.21,-1.07,-0.34,3.03
-66,9.7,0.03,2.15,-1.07,-0.36,3
-69,9.39,-0.26,2.04,-1.04,-0.39,2.96
-69,9.1,-0.51,1.99,-1.02,-0.41,2.91
-67,8.84,-0.48,1.99,-0.97,-0.44,2.85
-70,8.71,-0.37,1.94,-0.93,-0.47,2.83
-68,8.52,-0.51,1.73,-0.92,-0.51,2.8
-67,8.36,-0.8,1.47,-0.94,-0.52,2.76
-69,8.24,-0.92,1.39,-0.89,-0.53,2.7
-70,8.17,-0.93,1.42,-0.83,-0.54,2.65
-70,8.12,-1.06,1.43,-0.8,-0.57,2.6
-67,8.11,-1.21,1.45,-0.74,-0.59,2.54
-554,8.13,-1.28,1.45,-0.69,-0.61,2.5
-70,8.21,-1.35,1.46,-0.63,-0.64,2.43
-70,8.36,-1.47,1.48,-0.57,-0.67,2.37
-69,8.56,-1.53,1.5,-0.49,-0.7,2.3
-71,8.79,-1.56,1.54,-0.41,-0.73,2.23
-69,9.08,-1.55,1.53,-0.35,-0.76,2.16
-67,9.4,-1.54,1.52,-0.28,-0.79,2.09
-69,9.73,-1.48,1.49,-0.22,-0.82,2.03
-70,9.98,-1.41,1.45,-0.18,-0.83,1.99
-71,10.32,-1.3,1.33,-0.11,-0.84,1.94
-68,10.67,-1.23,1.24,-0.09,-0.84,1.9
-69,11.02,-1.2,1.16,-0.11,-0.83,1.87
-69,11.33,-1.13,1.1,-0.08,-0.82,1.83
-70,11.62,-1.07,1.04,-0.04,-0.81,1.8
-70,11.87,-1.02,0.95,-0.02,-0.8,1.78
-70,12.09,-0.98,0.83,-0.01,-0.79,1.76
-70,12.26,-0.98,0.7,0.02,-0.76,1.74
-68,12.39,-1.01,0.6,0.04,-0.73,1.72
-69,12.49,-1.06,0.51,0.05,-0.69,1.7
-72,12.53,-1.08,0.47,0.06,-0.66,1.69
-72,12.57,-1.13,0.43,0.07,-0.62,1.68
-69,12.56,-1.17,0.43,0.08,-0.58,1.67
-70,12.53,-1.21,0.46,0.09,-0.54,1.65
-72,12.44,-1.25,0.49,0.11,-0.51,1.64
-69,12.28,-1.32,0.52,0.14,-0.49,1.62
-69,12.12,-1.41,0.51,0.18,-0.47,1.6
-70,12.02,-1.46,0.51,0.2,-0.45,1.59
-69,11.86,-1.45,0.56,0.23,-0.43,1.56
-70,11.68,-1.43,0.64,0.27,-0.42,1.55
-70,11.5,-1.42,0.72,0.3,-0.4,1.53
-69,11.31,-1.41,0.8,0.34,-0.4,1.51
-69,11.12,-1.41,0.87,0.38,-0.4,1.49
-71,10.95,-1.4,0.96,0.42,-0.4,1.47
-71,10.83,-1.39,1.03,0.45,-0.41,1.45
-69,10.66,-1.4,1.13,0.5,-0.43,1.42
-71,10.5,-1.41,1.21,0.56,-0.46,1.39
-70,10.34,-1.4,1.25,0.62,-0.48,1.36
-70,10.19,-1.38,1.27,0.68,-0.51,1.32
-68,10.06,-1.35,1.3,0.73,-0.54,1.28
-71,9.94,-1.29,1.32,0.79,-0.57,1.24
71,9.86,-1.25,1.32,0.83,-0.58,1.21
-71,9.75,-1.19,1.29,0.88,-0.61,1.17
-70,9.66,-1.09,1.29,0.92,-0.62,1.12
-70,9.58,-0.97,1.29,0.95,-0.64,1.08
-68,9.49,-0.93,1.3,0.99,-0.66,1.05
-70,9.41,-0.91,1.3,1.04,-0.68,1
-69,9.33,-0.83,1.3,1.08,-0.69,0.96
-71,9.26,-0.75,1.28,1.1,-0.7,0.93
-71,9.19,-0.65,1.23,1.14,-0.7,0.9
-70,9.11,-0.58,1.18,1.17,-0.71,0.86
-72,9.05,-0.5,1.15,1.19,-0.71,0.82
-72,8.98,-0.41,1.13,1.21,-0.71,0.79
-72,8.92,-0.36,1.12,1.21,-0.7,0.75
-70,8.88,-0.27,1.13,1.2,-0.71,0.72
-72,8.85,-0.21,1.14,1.22,-0.71,0.7
-71,8.82,-0.16,1.11,1.24,-0.72,0.67
-69,8.78,-0.13,1.07,1.23,-0.72,0.65
-70,8.76,-0.07,1.03,1.22,-0.72,0.62
-71,8.73,0.03,1,1.21,-0.71,0.6
-72,8.71,0.1,1,1.2,-0.71,0.58
-68,8.68,0.15,0.99,1.18,-0.7,0.57
-69,8.67,0.17,0.97,1.16,-0.7,0.56
-68,8.67,0.2,0.96,1.14,-0.69,0.55
-68,8.68,0.25,0.96,1.11,-0.68,0.53
-70,8.7,0.29,0.94,1.08,-0.67,0.52
-70,8.7,0.35,0.96,1.04,-0.65,0.51
-71,8.72,0.4,0.99,1,-0.63,0.5
-67,8.75,0.45,1.03,0.95,-0.62,0.49
-69,8.76,0.49,1.05,0.92,-0.61,0.49
-68,8.77,0.56,1.1,0.88,-0.59,0.48
-71,8.77,0.61,1.14,0.83,-0.58,0.47
-70,8.78,0.67,1.16,0.77,-0.57,0.47
-67,8.78,0.73,1.2,0.72,-0.55,0.46
-71,8.8,0.76,1.24,0.67,-0.54,0.45
-69,8.81,0.78,1.25,0.63,-0.53,0.45
-71,8.82,0.82,1.28,0.57,-0.51,0.44
-70,8.83,0.87,1.33,0.51,-0.5,0.43
-67,8.83,0.89,1.36,0.46,-0.49,0.43
-70,8.84,0.91,1.38,0.4,-0.47,0.42
-68,8.86,0.94,1.4,0.34,-0.45,0.41
-68,8.86,0.97,1.46,0.29,-0.43,0.4
-68,8.87,0.99,1.49,0.25,-0.42,0.39
-68,8.88,1.02,1.53,0.19,-0.41,0.38
-68,8.88,1.04,1.57,0.13,-0.39,0.38
-68,8.86,1.06,1.6,0.08,-0.37,0.37
-70,8.85,1.06,1.64,0.02,-0.36,0.36
-68,8.85,1.04,1.64,-0.03,-0.35,0.36
-69,8.84,1.04,1.63,-0.07,-0.34,0.35
-71,8.81,1.02,1.62,-0.1,-0.34,0.35
-68,8.77,1,1.61,-0.14,-0.33,0.34
-71,8.74,0.95,1.59,-0.17,-0.32,0.34
-70,8.69,0.89,1.56,-0.21,-0.31,0.33
-70,8.66,0.82,1.55,-0.24,-0.3,0.33
-72,8.64,0.73,1.55,-0.26,-0.29,0.33
-70,8.63,0.64,1.57,-0.29,-0.28,0.32
-72,8.62,0.58,1.57,-0.3,-0.28,0.32
-68,8.61,0.5,1.59,-0.32,-0.28,0.31
-70,8.6,0.42,1.59,-0.33,-0.29,0.3
-71,8.58,0.36,1.55,-0.33,-0.3,0.29
-70,8.58,0.3,1.49,-0.34,-0.31,0.28
-70,8.58,0.26,1.42,-0.34,-0.32,0.26
-70,8.6,0.22,1.35,-0.35,-0.32,0.25
-70,8.61,0.19,1.29,-0.35,-0.31,0.24
-70,8.66,0.16,1.23,-0.36,-0.3,0.23
-71,8.71,0.15,1.21,-0.36,-0.28,0.22
-71,8.78,0.13,1.19,-0.37,-0.26,0.2
-70,8.86,0.12,1.22,-0.38,-0.25,0.19
-70,8.94,0.12,1.25,-0.39,-0.23,0.18
-70,9.05,0.13,1.3,-0.4,-0.21,0.16
-71,9.13,0.16,1.35,-0.4,-0.2,0.15
-68,9.24,0.19,1.41,-0.41,-0.19,0.14
-68,9.34,0.2,1.45,-0.42,-0.18,0.13
-69,9.41,0.14,1.52,-0.42,-0.17,0.12
-69,9.47,0.04,1.56,-0.43,-0.16,0.11
-70,9.52,-0.06,1.63,-0.44,-0.15,0.09
-71,9.61,-0.12,1.72,-0.44,-0.13,0.06
-69,9.68,-0.15,1.8,-0.45,-0.13,0.05
-70,9.82,-0.2,1.89,-0.45,-0.13,0.02
-71,10.02,-0.21,1.95,-0.45,-0.13,0
-70,10.23,-0.17,1.99,-0.44,-0.14,-0.02
-113,10.45,-0.13,1.98,-0.43,-0.15,-0.03
-56,10.66,-0.09,1.91,-0.41,-0.16,-0.04
-58,10.86,-0.07,1.81,-0.39,-0.17,-0.04
-58,10.96,-0.09,1.73,-0.38,-0.17,-0.03
-56,11.07,-0.15,1.61,-0.36,-0.16,-0.03
-56,11.15,-0.28,1.52,-0.34,-0.14,-0.02
-56,11.2,-0.44,1.45,-0.32,-0.12,-0.02
-59,11.2,-0.65,1.44,-0.3,-0.1,-0.02
-57,11.18,-0.88,1.45,-0.28,-0.08,-0.03
-57,11.16,-1.09,1.46,-0.27,-0.06,-0.05
-59,11.13,-1.26,1.48,-0.25,-0.05,-0.08
-58,11.11,-1.35,1.48,-0.23,-0.04,-0.1
-59,11.08,-1.46,1.48,-0.21,-0.03,-0.14
-55,11.05,-1.55,1.42,-0.19,-0.03,-0.18
-55,11.04,-1.61,1.33,-0.16,-0.03,-0.22
-56,11.07,-1.66,1.24,-0.13,-0.03,-0.26
-55,11.13,-1.69,1.14,-0.11,-0.03,-0.31
-57,11.22,-1.7,1.08,-0.1,-0.01,-0.35
-57,11.32,-1.71,1.08,-0.09,0.02,-0.38
-58,11.48,-1.7,1.16,-0.09,0.06,-0.41
-55,11.68,-1.71,1.36,-0.09,0.11,-0.44
-58,11.9,-1.75,1.64,-0.09,0.15,-0.47
-55,12.14,-1.83,1.98,-0.08,0.16,-0.51
-56,12.35,-1.93,2.26,-0.04,0.14,-0.55
-55,12.56,-2.02,2.42,0.01,0.09,-0.61
-618,12.77,-2.08,2.41,0.08,0.02,-0.66
-55,12.9,-2.12,2.32,0.12,-0.02,-0.7
-58,13.05,-2.15,2.09,0.18,-0.07,-0.75
-54,13.18,-2.17,1.78,0.23,-0.09,-0.8
-56,13.27,-2.17,1.47,0.27,-0.08,-0.84
-56,13.32,-2.17,1.25,0.29,-0.04,-0.87
-57,13.33,-2.19,1.11,0.3,0.01,-0.9
-57,13.27,-2.22,1.09,0.32,0.07,-0.93
-57,13.21,-2.25,1.11,0.33,0.11,-0.95
-607,13.07,-2.3,1.19,0.35,0.15,-0.98
-58,12.89,-2.35,1.28,0.38,0.18,-1.01
-59,12.67,-2.38,1.4,0.41,0.21,-1.05
-54,12.44,-2.41,1.5,0.44,0.22,-1.09
-56,12.21,-2.4,1.61,0.46,0.24,-1.13
-56,11.99,-2.38,1.71,0.48,0.24,-1.17
-57,11.85,-2.35,1.78,0.49,0.24,-1.2
-58,11.67,-2.28,1.91,0.5,0.24,-1.24
-61,11.53,-2.21,2.06,0.51,0.24,-1.28
-60,11.42,-2.13,2.23,0.52,0.23,-1.32
-58,11.37,-2.04,2.39,0.53,0.21,-1.36
-59,11.39,-1.96,2.54,0.53,0.18,-1.4
-65,11.44,-1.86,2.63,0.53,0.15,-1.44
-64,11.51,-1.8,2.66,0.54,0.12,-1.47
-65,11.66,-1.7,2.65,0.54,0.09,-1.51
-64,11.82,-1.61,2.57,0.53,0.06,-1.55
-66,11.99,-1.52,2.44,0.52,0.04,-1.58
-66,12.16,-1.45,2.28,0.5,0.05,-1.62
-69,12.32,-1.38,2.15,0.47,0.08,-1.65
-74,12.42,-1.31,2.06,0.43,0.12,-1.67
-72,12.47,-1.29,2.04,0.4,0.15,-1.69
-71,12.53,-1.27,2.08,0.35,0.2,-1.72
-67,12.55,-1.26,2.15,0.31,0.24,-1.74
-63,12.53,-1.27,2.24,0.26,0.28,-1.77
-65,12.47,-1.29,2.36,0.21,0.31,-1.79
-61,12.39,-1.15,2.52,0.13,0.34,-1.81
-1154,12.33,-1.25,2.55,-0.01,0.35,-1.81
-59,12.27,-1.45,2.49,-0.03,0.35,-1.83
-57,12.16,-1.59,2.41,0.02,0.36,-1.87
-58,12.06,-1.57,2.32,-0.02,0.37,-1.92
-60,11.94,-1.49,2.22,-0.07,0.39,-1.94
-59,11.84,-1.54,2.08,-0.1,0.4,-1.96
-58,11.72,-1.65,1.94,-0.1,0.42,-1.98
-59,11.66,-1.6,1.75,-0.1,0.44,-2.01
-57,11.59,-1.66,1.67,-0.08,0.46,-2.01
-59,11.48,-1.86,1.58,-0.12,0.49,-2.03
-59,11.37,-2,1.54,-0.16,0.52,-2.05
-61,11.28,-2.04,1.56,-0.15,0.53,-2.08
-61,11.19,-2.06,1.55,-0.14,0.52,-2.1
-59,11.09,-2.09,1.46,-0.14,0.51,-2.12
-59,10.99,-2.13,1.3,-0.12,0.5,-2.14
-59,10.92,-2.14,1.2,-0.1,0.49,-2.16
-60,10.84,-2.13,1.02,-0.08,0.48,-2.18
-59,10.77,-2.11,0.83,-0.06,0.49,-2.19
-61,10.7,-2.1,0.67,-0.05,0.5,-2.2
-62,10.67,-2.12,0.57,-0.04,0.52,-2.21
-61,10.65,-2.12,0.53,-0.03,0.55,-2.22
-60,10.63,-2.12,0.57,-0.02,0.57,-2.23
-61,10.64,-2.16,0.65,-0.01,0.59,-2.24
-61,10.67,-2.19,0.71,0,0.6,-2.24
-59,10.74,-2.25,0.76,0.02,0.6,-2.26
-59,10.83,-2.3,0.81,0.04,0.6,-2.28
-62,10.96,-2.34,0.81,0.06,0.59,-2.31
-60,11.11,-2.41,0.72,0.1,0.59,-2.34
-62,11.28,-2.34,0.67,0.15,0.61,-2.37
-60,11.5,-2.18,0.69,0.14,0.63,-2.39
-60,11.65,-2.06,0.74,0.14,0.65,-2.4
-58,11.87,-1.92,0.87,0.15,0.67,-2.41
-58,12.02,-1.83,1.02,0.15,0.69,-2.4
-61,12.14,-1.8,1.14,0.14,0.69,-2.4
-57,12.24,-1.81,1.16,0.13,0.69,-2.39
-58,12.33,-1.91,1.06,0.13,0.68,-2.39
-57,12.42,-1.97,0.92,0.12,0.69,-2.4
-59,12.48,-1.97,0.83,0.11,0.7,-2.4
-60,12.58,-1.9,0.72,0.11,0.72,-2.4
-60,12.67,-1.89,0.67,0.1,0.76,-2.4
-60,12.75,-1.88,0.69,0.08,0.79,-2.39
-61,12.84,-1.85,0.78,0.06,0.82,-2.38
-59,12.93,-1.77,0.9,0.05,0.84,-2.36
-59,13.01,-1.73,0.98,0.03,0.84,-2.34
-60,13.07,-1.71,1,0.02,0.84,-2.32
-60,13.12,-1.71,0.95,0,0.84,-2.29
-59,13.15,-1.69,0.84,-0.01,0.84,-2.26
-61,13.15,-1.66,0.7,-0.03,0.85,-2.21
-60,13.14,-1.69,0.59,-0.03,0.85,-2.17
-60,13.13,-1.75,0.49,-0.04,0.87,-2.12
-61,13.1,-1.8,0.45,-0.03,0.87,-2.07
-59,13.07,-1.87,0.42,-0.03,0.88,-2.03
-61,13,-2.03,0.4,-0.03,0.89,-1.99
-61,12.91,-2.11,0.4,-0.03,0.89,-1.95
-60,12.82,-2.15,0.38,-0.01,0.89,-1.92
-60,12.71,-2.2,0.35,-0.01,0.88,-1.88
-60,12.6,-2.22,0.32,0,0.87,-1.85
-61,12.49,-2.23,0.29,0.02,0.86,-1.82
-62,12.41,-2.23,0.25,0.03,0.86,-1.8
-61,12.28,-2.16,0.18,0.05,0.85,-1.77
-60,12.13,-2.15,0.1,0.08,0.84,-1.73
-64,11.98,-2.16,0.01,0.09,0.83,-1.7
-66,11.82,-2.11,-0.04,0.12,0.83,-1.67
-71,11.67,-2.07,-0.06,0.14,0.82,-1.64
-72,11.53,-2.03,-0.11,0.17,0.81,-1.62
-74,11.43,-2.01,-0.13,0.18,0.81,-1.6
-75,11.29,-1.99,-0.17,0.2,0.8,-1.58
-68,11.16,-1.93,-0.19,0.22,0.79,-1.56
-71,11.02,-1.87,-0.23,0.24,0.78,-1.53
-72,10.87,-1.83,-0.28,0.26,0.78,-1.51
-71,10.74,-1.81,-0.35,0.28,0.77,-1.49
-72,10.6,-1.77,-0.38,0.3,0.76,-1.47
-73,10.47,-1.73,-0.4,0.32,0.76,-1.44
-70,10.39,-1.76,-0.43,0.33,0.75,-1.43
-72,10.24,-1.79,-0.46,0.35,0.75,-1.42
-71,10.11,-1.75,-0.51,0.37,0.74,-1.41
-72,9.97,-1.73,-0.54,0.39,0.73,-1.4
-69,9.85,-1.73,-0.57,0.41,0.72,-1.39
-75,9.73,-1.71,-0.59,0.43,0.71,-1.38
-75,9.61,-1.66,-0.6,0.45,0.7,-1.37
-69,9.52,-1.66,-0.61,0.46,0.69,-1.37
-74,9.42,-1.66,-0.62,0.5,0.68,-1.37
-75,9.31,-1.56,-0.6,0.52,0.67,-1.37
-71,9.2,-1.52,-0.59,0.52,0.65,-1.36
-73,9.1,-1.51,-0.62,0.53,0.63,-1.35
-73,8.99,-1.5,-0.68,0.55,0.61,-1.34
-69,8.87,-1.47,-0.69,0.56,0.6,-1.33
-71,8.79,-1.46,-0.68,0.57,0.6,-1.33
-70,8.68,-1.42,-0.68,0.57,0.59,-1.32
-66,8.58,-1.37,-0.68,0.58,0.57,-1.31
-66,8.48,-1.38,-0.65,0.59,0.56,-1.3
-64,8.38,-1.37,-0.63,0.6,0.55,-1.29
-62,8.31,-1.35,-0.64,0.59,0.53,-1.28
-59,8.25,-1.35,-0.62,0.6,0.52,-1.28
-59,8.2,-1.33,-0.63,0.61,0.5,-1.27
-61,8.17,-1.3,-0.62,0.61,0.49,-1.27
-67,8.11,-1.26,-0.63,0.6,0.48,-1.26
-65,8.08,-1.27,-0.64,0.61,0.47,-1.25
-70,8.05,-1.25,-0.64,0.61,0.46,-1.24
-63,8.04,-1.25,-0.64,0.61,0.45,-1.23
-66,8.02,-1.26,-0.65,0.6,0.44,-1.22
-66,8.02,-1.27,-0.65,0.6,0.43,-1.2
-66,8.03,-1.27,-0.66,0.6,0.42,-1.2
-65,8.04,-1.25,-0.7,0.61,0.4,-1.18
-69,8.07,-1.22,-0.74,0.61,0.39,-1.17
-66,8.1,-1.2,-0.78,0.61,0.38,-1.16
-67,8.13,-1.17,-0.81,0.62,0.37,-1.14
-68,8.15,-1.15,-0.83,0.63,0.36,-1.13
-68,8.17,-1.14,-0.83,0.64,0.34,-1.11
-65,8.19,-1.13,-0.83,0.64,0.34,-1.1
-66,8.2,-1.08,-0.81,0.65,0.32,-1.09
-63,8.24,-1.01,-0.82,0.66,0.31,-1.07
-63,8.25,-0.97,-0.84,0.66,0.29,-1.05
-65,8.26,-0.96,-0.85,0.66,0.28,-1.02
-65,8.27,-0.96,-0.82,0.66,0.28,-1
-64,8.28,-0.94,-0.78,0.66,0.27,-0.98
-65,8.28,-0.93,-0.75,0.65,0.25,-0.96
-65,8.29,-0.91,-0.75,0.65,0.24,-0.95
-65,8.29,-0.98,-0.73,0.64,0.23,-0.94
-65,8.3,-0.86,-0.73,0.62,0.22,-0.92
-66,8.31,-0.79,-0.77,0.61,0.21,-0.89
-66,8.33,-0.71,-0.82,0.6,0.2,-0.86
-62,8.37,-0.71,-0.86,0.6,0.2,-0.82
-62,8.42,-0.75,-0.82,0.58,0.2,-0.79
-64,8.44,-0.73,-0.78,0.58,0.2,-0.77
-65,8.47,-0.62,-0.75,0.57,0.19,-0.73
-65,8.51,-0.66,-0.79,0.55,0.18,-0.69
-65,8.55,-0.71,-0.79,0.53,0.17,-0.66
-66,8.59,-0.65,-0.79,0.52,0.17,-0.62
-67,8.6,-0.7,-0.79,0.5,0.17,-0.58
-66,8.63,-0.68,-0.77,0.48,0.16,-0.55
-136,8.65,-0.68,-0.79,0.48,0.16,-0.52
-66,8.7,-0.58,-0.82,0.46,0.15,-0.48
-67,8.74,-0.55,-0.89,0.46,0.14,-0.42
-66,8.77,-0.64,-0.93,0.46,0.15,-0.37
-71,8.81,-0.69,-0.91,0.45,0.15,-0.33
-70,8.83,-0.58,-0.86,0.44,0.15,-0.29
-68,8.88,-0.49,-0.85,0.44,0.14,-0.23
-69,8.9,-0.53,-0.86,0.44,0.13,-0.19
-68,8.91,-0.69,-0.88,0.43,0.13,-0.14
-67,8.94,-0.62,-0.85,0.43,0.13,-0.1
-68,8.96,-0.5,-0.86,0.43,0.11,-0.04
-109,9,-0.53,-0.91,0.42,0.1,0.02
-55,9.02,-0.62,-0.93,0.43,0.1,0.08
-53,9.05,-0.59,-0.94,0.43,0.09,0.13
-55,9.07,-0.59,-0.95,0.44,0.08,0.19
-52,9.1,-0.59,-0.95,0.44,0.08,0.23
-51,9.15,-0.61,-0.97,0.44,0.06,0.29
-54,9.19,-0.6,-0.99,0.46,0.05,0.35
-54,9.24,-0.58,-0.99,0.47,0.04,0.41
-53,9.3,-0.61,-1.02,0.49,0.03,0.47
-54,9.35,-0.62,-1.01,0.5,0.01,0.53
-53,9.42,-0.56,-1.02,0.53,0,0.59
-54,9.45,-0.57,-1.05,0.54,-0.01,0.63
-54,9.49,-0.6,-1.05,0.55,-0.02,0.69
-53,9.53,-0.56,-1.02,0.57,-0.04,0.75
-52,9.57,-0.49,-1.01,0.59,-0.05,0.81
-51,9.6,-0.46,-0.99,0.61,-0.07,0.87
-56,9.62,-0.51,-0.98,0.62,-0.08,0.93
-53,9.63,-0.48,-0.95,0.63,-0.09,0.98
-53,9.64,-0.39,-0.93,0.65,-0.1,1.02
-54,9.65,-0.29,-0.94,0.67,-0.12,1.09
-53,9.64,-0.32,-0.96,0.68,-0.13,1.15
-55,9.61,-0.33,-0.95,0.69,-0.14,1.21
-52,9.6,-0.21,-0.87,0.71,-0.16,1.26
-53,9.6,-0.16,-0.82,0.72,-0.17,1.33
-644,9.59,-0.14,-0.78,0.72,-0.19,1.4
-54,9.58,-0.14,-0.76,0.73,-0.2,1.44
-54,9.54,-0.15,-0.74,0.73,-0.21,1.5
-53,9.51,-0.13,-0.71,0.72,-0.22,1.56
-54,9.47,-0.11,-0.65,0.71,-0.23,1.62
-55,9.44,-0.11,-0.6,0.7,-0.24,1.68
-52,9.41,-0.13,-0.56,0.69,-0.25,1.73
-54,9.41,-0.14,-0.52,0.67,-0.26,1.79
-55,9.4,-0.15,-0.5,0.66,-0.27,1.84
-54,9.39,-0.14,-0.48,0.65,-0.28,1.87
-54,9.38,-0.14,-0.45,0.64,-0.29,1.92
-53,9.39,-0.14,-0.4,0.63,-0.29,1.97
-53,9.38,-0.15,-0.33,0.61,-0.29,2.02
-52,9.4,-0.16,-0.24,0.59,-0.3,2.07
-53,9.42,-0.17,-0.17,0.57,-0.3,2.12
-54,9.42,-0.2,-0.1,0.55,-0.3,2.16
-55,9.44,-0.2,-0.03,0.53,-0.3,2.19
-53,9.46,-0.21,0.03,0.5,-0.31,2.24
-55,9.5,-0.2,0.06,0.47,-0.32,2.28
-53,9.55,-0.21,0.06,0.45,-0.33,2.32
-54,9.62,-0.22,0,0.42,-0.35,2.36
-54,9.76,-0.23,-0.07,0.39,-0.36,2.39
-54,9.92,-0.24,-0.18,0.37,-0.37,2.43
-53,10.05,-0.26,-0.24,0.34,-0.37,2.45
-53,10.26,-0.32,-0.28,0.31,-0.35,2.48
-52,10.51,-0.34,-0.21,0.27,-0.33,2.51
-55,10.74,-0.37,-0.08,0.23,-0.31,2.54
-54,10.98,-0.39,0.06,0.18,-0.28,2.57
-54,11.22,-0.39,0.22,0.13,-0.26,2.6
-54,11.44,-0.35,0.42,0.11,-0.25,2.63
-54,11.59,-0.31,0.54,0.1,-0.25,2.65
-54,11.76,-0.26,0.62,0.08,-0.27,2.67
-54,11.92,-0.18,0.61,0.06,-0.29,2.68
-55,12.03,-0.03,0.53,0.07,-0.31,2.71
-54,12.12,0.1,0.5,0.1,-0.33,2.74
-55,12.2,0.14,0.54,0.14,-0.34,2.77
-54,12.26,0.16,0.63,0.18,-0.36,2.8
-54,12.3,0.19,0.72,0.19,-0.38,2.82
-54,12.37,0.2,0.82,0.2,-0.4,2.84
-53,12.46,0.24,0.89,0.21,-0.41,2.87
-53,12.57,0.24,0.94,0.21,-0.43,2.9
-53,12.7,0.24,0.98,0.18,-0.43,2.92
-52,12.87,0.31,1.02,0.16,-0.44,2.94
-53,13.07,0.38,1.05,0.14,-0.44,2.96
-54,13.21,0.44,1.08,0.13,-0.44,2.98
-52,13.45,0.43,1.1,0.1,-0.44,3
-54,13.69,0.42,1.11,0.05,-0.43,3.01
-54,13.96,0.56,1.19,0.01,-0.41,3.03
-52,14.22,0.67,1.26,-0.03,-0.39,3.05
-54,14.49,0.72,1.38,-0.08,-0.37,3.07
-54,14.77,0.79,1.53,-0.13,-0.35,3.09
-54,14.97,0.82,1.61,-0.16,-0.34,3.11
-54,15.23,0.84,1.72,-0.21,-0.33,3.12
-54,15.46,0.86,1.77,-0.27,-0.31,3.13
-55,15.67,0.96,1.84,-0.34,-0.3,3.15
-53,15.84,0.97,1.89,-0.39,-0.29,3.16
